system:index,B11,B12,B4,B8,VH,VV,.geo
4564,3444.871794871795,3150.358974358974,2635.75641025641,3337.0641025641025,-11.626853669936176,-5.79533095255501,"{""type"":""Point"",""coordinates"":[79.02492446045927,26.781934444002836]}"
4565,3680.487804878049,3082.390243902439,2274.487804878049,4021.4634146341464,-17.1076256810412,-10.408575343790195,"{""type"":""Point"",""coordinates"":[78.53772224110797,27.409390391753615]}"
4566,3985.6923076923076,3292.4871794871797,2515.576923076923,4350.410256410257,-17.389330596863378,-10.61224413246992,"{""type"":""Point"",""coordinates"":[80.34982235226649,26.16864435994952]}"
4567,3581.8125,2888.5625,2082.15625,3702.6875,-16.19097293760032,-9.027253804792652,"{""type"":""Point"",""coordinates"":[81.12880671480902,27.365381228247376]}"
4568,3343.1805555555557,2751.9305555555557,2074.8611111111113,3645.7916666666665,-15.843496926119716,-9.553167945440086,"{""type"":""Point"",""coordinates"":[78.3083197663183,29.010022633875796]}"
4569,3792.5945945945946,2917.4054054054054,2069.864864864865,3740.9189189189187,-15.6103843477739,-9.615124752888661,"{""type"":""Point"",""coordinates"":[82.97006485155329,24.953189774058437]}"
4570,3398.7741935483873,2763.8870967741937,2083.9193548387098,3804.9032258064517,-16.900442677045756,-10.577026138831753,"{""type"":""Point"",""coordinates"":[82.7439961577285,26.62824490428813]}"
4571,3631.6923076923076,2924.230769230769,2135.5128205128203,3947.3076923076924,-16.844770362326557,-10.273444701327968,"{""type"":""Point"",""coordinates"":[81.77830466717106,25.752334056640915]}"
4572,3418.5696202531644,2807.9493670886077,2166.8481012658226,3966.1772151898736,-16.65049368277627,-10.239603258841232,"{""type"":""Point"",""coordinates"":[78.3534052056278,28.433575733908878]}"
4573,3147.054054054054,2660.3513513513512,2076.4594594594596,3827.0810810810813,-18.819112090682932,-10.881446718953553,"{""type"":""Point"",""coordinates"":[77.47188629016496,27.569889291617088]}"
4574,3267.1388888888887,2585.277777777778,2086.1944444444443,3779.0555555555557,-15.314561371284144,-9.219495972394936,"{""type"":""Point"",""coordinates"":[77.64119768412519,29.616077072060445]}"
4575,3498.6,2857.6941176470586,2075.0117647058823,3493.5882352941176,-17.31753931427907,-9.522254765769302,"{""type"":""Point"",""coordinates"":[78.5294393854844,24.70599614165804]}"
4576,3637.15625,3364.15625,2771.40625,3364.8125,-18.010345113383078,-11.08240345949724,"{""type"":""Point"",""coordinates"":[81.23463510694091,27.933601833132276]}"
4577,3444.426470588235,2818.3088235294117,2091.1029411764707,3996.8676470588234,-18.646188944642205,-11.455942929416453,"{""type"":""Point"",""coordinates"":[80.14614266414962,26.313508310289684]}"
4578,3104.5833333333335,2437.5555555555557,1922.5555555555557,3755.8888888888887,-15.694799299943263,-9.211251988632702,"{""type"":""Point"",""coordinates"":[77.46291606178552,29.465105793051592]}"
4579,4018.4202898550725,3323.3623188405795,2586.3623188405795,4317.797101449275,-16.94642075370795,-9.963238730969522,"{""type"":""Point"",""coordinates"":[83.07216059555346,26.041409543480857]}"
4580,4330.118644067797,3837.4745762711864,2580.7796610169494,3841.0508474576272,-16.594904162048795,-10.726935461384404,"{""type"":""Point"",""coordinates"":[77.4903819050441,26.880226888115995]}"
4581,3774.1951219512193,3191.560975609756,2369.4634146341464,4097.451219512195,-15.856606316113512,-9.096614905503067,"{""type"":""Point"",""coordinates"":[78.84555000660417,27.047611271015207]}"
4582,3257.757575757576,2662.1666666666665,2227.681818181818,3692.1969696969695,-15.491603786778178,-9.30534853187345,"{""type"":""Point"",""coordinates"":[78.10567412263237,29.447556821141376]}"
4583,3661.0285714285715,3000.7714285714287,2209.9142857142856,4070.4285714285716,-17.226303268549614,-9.795943395730857,"{""type"":""Point"",""coordinates"":[81.245708960339,26.774228158379668]}"
4584,3888.9189189189187,3169.5675675675675,2275.135135135135,4007.5405405405404,-16.865905752556912,-9.625638740348222,"{""type"":""Point"",""coordinates"":[80.69648869487649,25.201490405329427]}"
4585,3704.1617647058824,3118.176470588235,2391.6176470588234,4010.323529411765,-17.40383415519467,-10.744476755528112,"{""type"":""Point"",""coordinates"":[80.14629673800738,26.931981423205073]}"
4586,3514.279411764706,2888.8823529411766,2150.823529411765,3935.955882352941,-17.76689307702031,-10.694527172151094,"{""type"":""Point"",""coordinates"":[80.44219454957837,26.6783152397871]}"
4587,3379.0,2647.3142857142857,2053.714285714286,4058.5142857142855,-18.400240147367317,-11.10386768563202,"{""type"":""Point"",""coordinates"":[83.35278832581989,25.405909170771242]}"
4588,3238.628787878788,2665.681818181818,2168.757575757576,3376.0151515151515,-15.651356184233759,-8.66847512126882,"{""type"":""Point"",""coordinates"":[81.05224816834252,27.945796006066896]}"
4589,3538.7083333333335,2939.9583333333335,2231.5416666666665,3588.347222222222,-16.419132079849557,-10.175890792097693,"{""type"":""Point"",""coordinates"":[78.5138548250471,29.508693696397987]}"
4590,3830.532258064516,3088.9032258064517,2236.0,3745.7258064516127,-17.203015170032987,-10.846853842189946,"{""type"":""Point"",""coordinates"":[82.67795948732177,26.824612063550063]}"
4591,3523.2337662337663,2903.883116883117,2160.311688311688,4167.74025974026,-16.859681113338656,-9.769861489505388,"{""type"":""Point"",""coordinates"":[78.05561343125413,27.52893390917239]}"
4592,3453.7027027027025,2802.0,2139.189189189189,3654.972972972973,-18.21956678661971,-11.036941682343214,"{""type"":""Point"",""coordinates"":[81.76029872551447,25.21245301511198]}"
4593,3479.5822784810125,2831.0379746835442,2136.5443037974683,4017.746835443038,-16.418430895995105,-10.03973504798883,"{""type"":""Point"",""coordinates"":[78.29277478096216,28.234377928677343]}"
4594,3348.875,2707.0625,2105.96875,3604.8125,-15.859615067945505,-9.347497791112781,"{""type"":""Point"",""coordinates"":[83.8242891571601,26.743906272539558]}"
4595,3549.1463414634145,2919.6341463414633,2205.0975609756097,4085.8536585365855,-17.357417370903807,-10.073825129762799,"{""type"":""Point"",""coordinates"":[78.65722309832923,26.984634613246723]}"
4596,3794.7179487179487,3114.4358974358975,2320.3333333333335,3920.0,-18.342036759629405,-10.899781096228148,"{""type"":""Point"",""coordinates"":[81.30434908860408,26.04227287029853]}"
4597,3422.9024390243903,2797.170731707317,2057.560975609756,3937.8048780487807,-16.78646593260018,-10.019504595483012,"{""type"":""Point"",""coordinates"":[78.82462764835509,27.557584233073573]}"
4598,3464.0526315789475,2820.6315789473683,2110.0789473684213,4010.657894736842,-17.094468864705664,-10.588667867153516,"{""type"":""Point"",""coordinates"":[79.29170959956566,28.3414065989479]}"
4599,3488.7073170731705,2896.487804878049,2107.4146341463415,3803.121951219512,-17.63722250378195,-10.660040397532757,"{""type"":""Point"",""coordinates"":[79.67507714736942,27.774373950869585]}"
4600,3200.5238095238096,2570.5714285714284,1937.4285714285713,3697.095238095238,-15.705250844750143,-9.447771921215434,"{""type"":""Point"",""coordinates"":[80.16908549956483,27.575331525037637]}"
4601,3473.6029411764707,2801.794117647059,2128.955882352941,4021.323529411765,-16.731972608243993,-9.947368897663937,"{""type"":""Point"",""coordinates"":[81.06633710745089,26.764385068231093]}"
4602,3776.057142857143,3103.457142857143,2423.8571428571427,4006.6857142857143,-17.261555770819697,-10.717676847372791,"{""type"":""Point"",""coordinates"":[81.84686105206944,27.026226684177928]}"
4603,3723.6716417910447,3084.194029850746,2409.9701492537315,3856.9253731343283,-17.172691841124237,-10.58180935054687,"{""type"":""Point"",""coordinates"":[82.52926359339541,27.074614795556297]}"
4604,3019.4883720930234,2303.767441860465,1719.9302325581396,3620.3255813953488,-14.747065987000138,-8.857103730529976,"{""type"":""Point"",""coordinates"":[78.86316700132366,28.792075194778754]}"
4605,3335.53125,2789.25,2181.4375,3646.03125,-17.027217097041127,-9.747152947623773,"{""type"":""Point"",""coordinates"":[81.36858920893036,27.339888406071182]}"
4606,3854.686956521739,3173.686956521739,2322.208695652174,3954.2869565217393,-17.45395466478331,-10.312013670570954,"{""type"":""Point"",""coordinates"":[79.05696072524312,25.531592372906676]}"
4607,3117.785714285714,2538.1160714285716,2059.3035714285716,3483.723214285714,-16.646803960208672,-10.320856090193889,"{""type"":""Point"",""coordinates"":[79.0137455387306,25.69878865525702]}"
4608,4057.958904109589,3336.2602739726026,2379.780821917808,4012.5479452054797,-17.656020065334477,-10.892949835338683,"{""type"":""Point"",""coordinates"":[82.20099520669103,25.0917905544273]}"
4609,3606.057142857143,2928.1428571428573,2214.5714285714284,4006.4857142857145,-17.735591753296113,-10.37894266101679,"{""type"":""Point"",""coordinates"":[83.85448958946256,25.891658411538092]}"
4610,3646.5789473684213,3011.1052631578946,2167.3684210526317,3888.4210526315787,-16.78132099006272,-10.08485767119361,"{""type"":""Point"",""coordinates"":[79.54573281587166,25.38726634797567]}"
4611,3748.864864864865,3049.7837837837837,2221.6486486486488,4220.891891891892,-16.602756193124215,-9.786275152583965,"{""type"":""Point"",""coordinates"":[80.50544174488793,26.090023058813234]}"
4612,3730.5876777251183,3144.071090047393,2386.866666666667,4237.747619047619,-16.030278730267156,-8.409333972272647,"{""type"":""Point"",""coordinates"":[78.04878627489437,27.011710197416356]}"
4613,3602.457142857143,2963.6285714285714,2273.3714285714286,3727.1714285714284,-17.669178773922678,-10.022445451696704,"{""type"":""Point"",""coordinates"":[83.37514127023248,25.97430548966658]}"
4614,3663.969696969697,3006.242424242424,2484.2272727272725,4111.545454545455,-16.624869785293626,-10.130974360752738,"{""type"":""Point"",""coordinates"":[82.0466788476663,26.87396264562019]}"
4615,3367.418367346939,2726.877551020408,2131.561224489796,3700.6020408163267,-15.983155911498681,-9.860408483578093,"{""type"":""Point"",""coordinates"":[78.15988414159314,29.55505440796635]}"
4616,3904.432624113475,3266.7163120567375,2416.9290780141846,4270.95744680851,-16.95502058946057,-10.241411707508052,"{""type"":""Point"",""coordinates"":[80.00348767123043,26.640573459079295]}"
4617,3396.5405405405404,2756.9054054054054,2089.810810810811,3661.527027027027,-16.175653622562685,-9.688916358808578,"{""type"":""Point"",""coordinates"":[80.46563084163832,27.8247343699421]}"
4618,3746.0857142857144,2982.3714285714286,2061.714285714286,3333.4285714285716,-16.899407535487732,-9.939199368871506,"{""type"":""Point"",""coordinates"":[83.13269296530147,23.994231697363052]}"
4619,3604.246753246753,2988.3571428571427,2191.8311688311687,4242.909090909091,-16.96520235331105,-9.60534961354017,"{""type"":""Point"",""coordinates"":[78.06276274363059,27.482768147554257]}"
4620,3572.2297297297296,2869.4594594594596,2103.6486486486488,3677.2702702702704,-16.453301809450007,-9.878699773893862,"{""type"":""Point"",""coordinates"":[80.18725851626441,27.504708744570095]}"
4621,3840.1428571428573,3071.2571428571428,2230.0857142857144,4090.6285714285714,-17.18715007474407,-9.746494907734451,"{""type"":""Point"",""coordinates"":[83.27358574408396,25.723353648870933]}"
4622,3575.0,2964.2727272727275,2236.151515151515,3756.212121212121,-17.20658881854985,-10.229894374005239,"{""type"":""Point"",""coordinates"":[80.61348409441123,26.2973168400336]}"
4623,3773.985507246377,3085.014492753623,2332.5797101449275,4129.202898550725,-17.94031257889333,-11.06541263408955,"{""type"":""Point"",""coordinates"":[83.06827492155149,25.51474630751302]}"
4624,3422.5757575757575,2743.5757575757575,2082.121212121212,3897.787878787879,-16.77241064228501,-9.758111758695689,"{""type"":""Point"",""coordinates"":[80.58169025186218,26.739804502167384]}"
4625,3900.390243902439,3242.682926829268,2376.317073170732,4318.512195121952,-16.979693654796623,-10.26695680213627,"{""type"":""Point"",""coordinates"":[78.6800267257484,26.94365891710192]}"
4626,3271.064516129032,2604.2258064516127,1931.5806451612902,3635.1612903225805,-15.67651207266505,-9.306435474393371,"{""type"":""Point"",""coordinates"":[82.23844898364183,26.594736696785674]}"
4627,3540.5833333333335,2795.722222222222,2016.1666666666667,3761.0,-16.449824961163596,-9.921668311335187,"{""type"":""Point"",""coordinates"":[83.3251596423078,24.699172780382742]}"
4628,3218.027777777778,2632.722222222222,1941.7777777777778,3805.6944444444443,-16.1159297030733,-9.465164989884956,"{""type"":""Point"",""coordinates"":[77.82191960237041,28.65874540853987]}"
4629,3886.0714285714284,3139.0285714285715,2401.842857142857,4239.428571428572,-16.96825524471936,-10.278018711707272,"{""type"":""Point"",""coordinates"":[80.7170302379691,26.167268495431802]}"
4630,3825.8698630136987,3220.27397260274,2471.1301369863013,4207.390410958904,-18.15529001955201,-11.131169027560334,"{""type"":""Point"",""coordinates"":[80.02111999397698,26.07516705408501]}"
4631,3445.457142857143,2794.3142857142857,2172.6,3946.9142857142856,-18.175378156990014,-10.293949938543085,"{""type"":""Point"",""coordinates"":[83.77219039289534,25.9457815228942]}"
4632,3431.476923076923,2740.876923076923,2103.8615384615387,3725.7846153846153,-15.538650238406246,-9.081140573145035,"{""type"":""Point"",""coordinates"":[81.0319558409235,28.06968643751601]}"
4633,3367.423529411765,2628.0,1966.235294117647,3779.6941176470586,-15.502887347543123,-9.415311415480206,"{""type"":""Point"",""coordinates"":[78.63555664961213,28.83628729129049]}"
4634,3503.4,2907.8387096774195,2242.7419354838707,3958.3870967741937,-16.96990455251903,-10.033120573136433,"{""type"":""Point"",""coordinates"":[77.96648367019677,28.40609069968621]}"
4635,3750.2571428571428,3074.4857142857145,2329.2285714285713,4120.257142857143,-17.120286505069224,-8.941206923628403,"{""type"":""Point"",""coordinates"":[83.54806435567723,25.682143239451914]}"
4636,3805.5757575757575,3180.3333333333335,2499.3636363636365,3706.030303030303,-14.653243865123192,-7.921182101333403,"{""type"":""Point"",""coordinates"":[80.97159744503276,26.777090399252394]}"
4637,3103.8055555555557,2437.75,1890.3055555555557,3538.6388888888887,-15.127141138076006,-9.079990870410825,"{""type"":""Point"",""coordinates"":[77.60924064048575,29.670705235319733]}"
4638,3236.5384615384614,2553.358974358974,1897.3846153846155,3701.102564102564,-15.897254226261753,-9.594632731074821,"{""type"":""Point"",""coordinates"":[80.15331125442606,27.89824306589529]}"
4639,2887.169934640523,2209.725490196078,1765.7320261437908,3426.8627450980393,-14.524009261478058,-8.866577180226173,"{""type"":""Point"",""coordinates"":[78.12876950645183,29.097450369067356]}"
4640,3859.1129032258063,3259.1129032258063,2438.1451612903224,3935.3709677419356,-17.486930017760958,-9.896427281300975,"{""type"":""Point"",""coordinates"":[82.89618964660775,26.40864755699474]}"
4641,3685.9076923076923,3099.0307692307692,2325.892307692308,3681.4615384615386,-17.36186598602058,-10.65363545444547,"{""type"":""Point"",""coordinates"":[82.87654722707967,27.28214418764756]}"
4642,3503.7714285714287,2787.457142857143,2143.657142857143,3906.3142857142857,-16.813922429549645,-9.04159336347645,"{""type"":""Point"",""coordinates"":[83.78192528598593,25.453079547475863]}"
4643,3566.945945945946,2964.675675675676,2220.0810810810813,3775.4594594594596,-17.999153056981786,-11.023698631673525,"{""type"":""Point"",""coordinates"":[79.52722256630467,26.667177140913253]}"
4644,3676.1194029850744,2989.4626865671644,2287.686567164179,3783.820895522388,-16.681025153821096,-9.905597028727687,"{""type"":""Point"",""coordinates"":[82.41491780760471,27.105408826167086]}"
4645,3867.289855072464,3179.608695652174,2392.4057971014495,4154.492753623188,-16.3749370005828,-9.31755149482185,"{""type"":""Point"",""coordinates"":[82.53567963555417,25.81598114425954]}"
4646,3635.181818181818,3023.3636363636365,2251.909090909091,4033.3030303030305,-17.242597788766822,-10.189221776215367,"{""type"":""Point"",""coordinates"":[80.54641112962773,26.39790975905055]}"
4647,3589.0810810810813,3010.6216216216217,2288.6486486486488,3826.027027027027,-17.065466804361858,-10.00618590832843,"{""type"":""Point"",""coordinates"":[79.61923723995747,25.68162646100642]}"
4648,3673.439024390244,3030.5365853658536,2108.170731707317,3896.2195121951218,-16.73443809508476,-10.361135485951781,"{""type"":""Point"",""coordinates"":[79.94851221859736,27.680513822057105]}"
4649,3018.0238095238096,2344.0714285714284,1886.857142857143,3726.595238095238,-15.587964453965425,-9.453765053721671,"{""type"":""Point"",""coordinates"":[78.91204355560905,28.942961540954105]}"
4650,3476.3513513513512,2848.810810810811,2114.6216216216217,3970.5945945945946,-16.522253109265765,-9.999583773924163,"{""type"":""Point"",""coordinates"":[79.73259607329086,26.359272155475473]}"
4651,3785.7246376811595,3052.68115942029,2291.31884057971,4224.594202898551,-16.862815296370368,-9.208783269228114,"{""type"":""Point"",""coordinates"":[83.07720611030597,25.45756233446401]}"
4652,3862.3333333333335,3773.939393939394,3423.0454545454545,3525.757575757576,-27.289425279937138,-17.889513280817237,"{""type"":""Point"",""coordinates"":[84.22030360968938,25.97008246947393]}"
4653,3382.0555555555557,2772.9166666666665,2055.1666666666665,3805.972222222222,-16.28426121842218,-9.675288309664394,"{""type"":""Point"",""coordinates"":[77.6502001344121,28.719561219651684]}"
4654,3826.815789473684,3180.565789473684,2388.8552631578946,4012.2763157894738,-16.878506363174203,-10.018875055596896,"{""type"":""Point"",""coordinates"":[81.07190626432109,25.779571420547263]}"
4655,3213.2272727272725,2641.060606060606,2048.530303030303,3402.757575757576,-15.914447036873621,-9.216153101901073,"{""type"":""Point"",""coordinates"":[80.79891522945788,28.333952184710736]}"
4656,3426.53164556962,2782.506329113924,2091.1265822784812,4178.481012658228,-16.830307426543968,-9.907829979235254,"{""type"":""Point"",""coordinates"":[78.35771890364886,28.67502548060353]}"
4657,3513.2972972972975,2877.135135135135,2116.4864864864867,3729.837837837838,-17.17102921771591,-9.926426887734394,"{""type"":""Point"",""coordinates"":[79.2119797626005,25.597358422025543]}"
4658,3722.4397163120566,3057.9290780141846,2257.822695035461,4189.269503546099,-18.094664938228643,-11.238950848484036,"{""type"":""Point"",""coordinates"":[80.04087717697237,26.43288305407939]}"
4659,3900.625,3244.71875,2327.15625,3888.78125,-16.99554554510206,-9.828667501512511,"{""type"":""Point"",""coordinates"":[83.32344462274779,26.564575332606918]}"
4660,3292.864864864865,2524.162162162162,1839.6486486486488,3815.6216216216217,-14.81011318450405,-9.44230159307945,"{""type"":""Point"",""coordinates"":[79.45103600901773,26.042150706935573]}"
4661,3324.5675675675675,2620.027027027027,1901.6891891891892,3431.310810810811,-15.868045913209171,-9.494678196322232,"{""type"":""Point"",""coordinates"":[80.45787838447329,27.934584645521394]}"
4662,3652.1014492753625,3025.6376811594205,2331.1739130434785,4081.8260869565215,-18.446536463950977,-10.520362813715925,"{""type"":""Point"",""coordinates"":[82.61896302787072,26.04881404450848]}"
4663,3762.478260869565,3063.550724637681,2247.5797101449275,4021.68115942029,-17.836293494190258,-10.791631602467787,"{""type"":""Point"",""coordinates"":[82.36386819668331,25.634313363978645]}"
4664,3469.0,2839.03125,2071.5,3531.90625,-15.993243822194804,-9.213313229797595,"{""type"":""Point"",""coordinates"":[83.7190900306251,26.932097331653132]}"
4665,3471.506329113924,2863.025316455696,2146.9240506329115,4052.3797468354433,-17.086614766072813,-10.54739962474686,"{""type"":""Point"",""coordinates"":[78.33625580277861,28.639152231531018]}"
4666,3915.5588235294117,3205.985294117647,2360.470588235294,3972.014705882353,-18.295334876281228,-11.205072754979511,"{""type"":""Point"",""coordinates"":[81.08163961620374,26.445779056714972]}"
4667,3719.8307692307694,3087.3076923076924,2302.4153846153845,3714.6,-17.725109490657236,-10.540909966208927,"{""type"":""Point"",""coordinates"":[82.73506646626745,27.49430104112093]}"
4668,3867.342105263158,3163.9473684210525,2471.5526315789475,3903.3684210526317,-16.692153630550468,-9.489376269039779,"{""type"":""Point"",""coordinates"":[82.90819886452213,24.497916559596675]}"
4669,3739.064516129032,3077.8870967741937,2228.564516129032,3840.3709677419356,-16.71498780223849,-10.0146644272832,"{""type"":""Point"",""coordinates"":[82.56243609088204,26.89113644013467]}"
4670,3393.925,2933.95,2375.375,3507.025,-19.84183220919736,-12.238147928903917,"{""type"":""Point"",""coordinates"":[79.58656568844657,27.47741347351635]}"
4671,2665.274647887324,2505.2957746478874,2379.7957746478874,2510.492957746479,-19.147581855616625,-12.225167403107513,"{""type"":""Point"",""coordinates"":[82.35757111678389,25.232955610089192]}"
4672,3629.337837837838,2926.0945945945946,2204.2567567567567,3909.4189189189187,-16.984700885220878,-10.217855443774118,"{""type"":""Point"",""coordinates"":[81.85322339915078,26.208741072864296]}"
4673,3773.529411764706,3043.5529411764705,2018.729411764706,3684.070588235294,-16.225970799171105,-9.255992201678845,"{""type"":""Point"",""coordinates"":[78.37305488660242,24.90293758860148]}"
4674,3839.2758620689656,3243.4827586206898,2243.448275862069,3656.862068965517,-17.98037298545655,-10.800736574781999,"{""type"":""Point"",""coordinates"":[83.59609319180535,27.448850092653515]}"
4675,3565.886524822695,2906.7163120567375,2197.432624113475,4015.22695035461,-17.10419069757628,-10.12506927569955,"{""type"":""Point"",""coordinates"":[80.00583283875395,26.230962928213412]}"
4676,3633.5443037974683,3022.3291139240505,2269.1265822784812,3911.4303797468356,-17.29803374980428,-11.00230467175358,"{""type"":""Point"",""coordinates"":[78.35479119725412,28.47811649724262]}"
4677,3636.0285714285715,2952.6857142857143,2217.7714285714287,4049.5142857142855,-18.106332281045965,-10.62044133704336,"{""type"":""Point"",""coordinates"":[83.3813345736561,25.62183412855351]}"
4678,3773.68115942029,3109.550724637681,2371.768115942029,4013.3333333333335,-18.507479050326072,-10.962401667655842,"{""type"":""Point"",""coordinates"":[82.7115625076367,25.91368399598075]}"
4679,3781.108108108108,3097.9189189189187,2249.5675675675675,3939.162162162162,-16.840815909892907,-9.669979186808066,"{""type"":""Point"",""coordinates"":[80.958576756664,25.211416982164092]}"
4680,3606.0,2949.967741935484,2367.0,4027.0967741935483,-16.474400775419852,-9.991915926623351,"{""type"":""Point"",""coordinates"":[82.120761662914,26.89551129633837]}"
4681,2734.135135135135,2532.4324324324325,2513.2972972972975,2716.4864864864867,-22.39363462421462,-15.01040690061662,"{""type"":""Point"",""coordinates"":[80.7634314978838,26.07245170129514]}"
4682,3584.65625,3057.78125,2302.46875,3729.5,-17.594163922490395,-10.47452653289882,"{""type"":""Point"",""coordinates"":[83.54877161860021,26.482275798538396]}"
4683,3246.9934640522874,2582.875816993464,1982.2549019607843,3677.418300653595,-15.774188933449908,-9.736623757074273,"{""type"":""Point"",""coordinates"":[78.18729854500017,29.4226471409554]}"
4684,3580.7368421052633,2895.0789473684213,2116.9736842105262,4050.2631578947367,-16.542203837085513,-9.810021260795107,"{""type"":""Point"",""coordinates"":[79.1001193471408,28.37457519423529]}"
4685,3605.21875,2993.40625,2193.0,3749.40625,-17.65869092811011,-10.425279328651856,"{""type"":""Point"",""coordinates"":[83.71620033875988,26.34275508258669]}"
4686,3156.8055555555557,2462.5555555555557,1957.2777777777778,3866.9166666666665,-16.136548813854084,-9.716099157001704,"{""type"":""Point"",""coordinates"":[77.59169363563403,29.39649149992065]}"
4687,3797.5789473684213,3160.8684210526317,2281.25,3870.342105263158,-17.264096300525864,-10.63352377343965,"{""type"":""Point"",""coordinates"":[81.24003441143473,25.27626131927779]}"
4688,3590.057142857143,2891.1714285714284,2201.8,4055.9714285714285,-16.17652886596749,-8.875200539909747,"{""type"":""Point"",""coordinates"":[83.54776008426091,25.903405920283994]}"
4689,3885.695652173913,3221.840579710145,2447.449275362319,3968.7391304347825,-16.07602112335331,-7.063388150552732,"{""type"":""Point"",""coordinates"":[82.99609110493265,25.37813431543108]}"
4690,3952.5365853658536,3283.121951219512,2609.243902439024,4332.658536585366,-16.387194007588306,-9.116827464958853,"{""type"":""Point"",""coordinates"":[78.3288051030063,26.90750344693025]}"
4691,3138.0694444444443,2484.027777777778,1895.7083333333333,3582.722222222222,-15.410662609555766,-9.375507745941757,"{""type"":""Point"",""coordinates"":[78.52453260941122,28.95032707823129]}"
4692,3702.4351145038167,3028.969465648855,2323.4809160305344,4045.2137404580153,-17.393549955323156,-10.388252507021912,"{""type"":""Point"",""coordinates"":[82.72445403347207,26.19945328464469]}"
4693,4417.75,3888.955882352941,2891.9411764705883,4223.338235294118,-17.861412336647568,-11.073487791570628,"{""type"":""Point"",""coordinates"":[80.30744803523179,26.965574408229234]}"
4694,3478.4467005076144,2782.005076142132,2065.492385786802,3900.6446700507613,-16.537010596118847,-9.649100277283068,"{""type"":""Point"",""coordinates"":[79.06271504597682,25.262427756300614]}"
4695,3646.1714285714284,2966.0285714285715,2226.714285714286,4107.628571428571,-17.06574367923372,-9.478883573636578,"{""type"":""Point"",""coordinates"":[83.62378102657189,25.679539573693678]}"
4696,3260.907284768212,2666.3509933774835,2037.8079470198675,3635.523178807947,-16.00742249690464,-9.887072250419385,"{""type"":""Point"",""coordinates"":[78.1957522167053,28.849680878097754]}"
4697,3220.5625,2523.8125,1936.6875,3824.8125,-15.529902074853247,-8.8795126974652,"{""type"":""Point"",""coordinates"":[81.60464256554661,27.43736789091474]}"
4698,3629.7297297297296,2911.837837837838,2199.864864864865,3983.3513513513512,-16.79574973656345,-9.851619780802919,"{""type"":""Point"",""coordinates"":[82.69736779326603,25.138738872342742]}"
4699,3784.0,3082.942857142857,2240.657142857143,4134.285714285715,-16.761504281014695,-9.988909973303835,"{""type"":""Point"",""coordinates"":[80.8276242700407,27.22244531141285]}"
4700,3621.712121212121,2965.787878787879,2180.9545454545455,3907.3333333333335,-17.70251121154682,-11.05771179243023,"{""type"":""Point"",""coordinates"":[82.00096944190227,26.240854751086488]}"
4701,2995.751773049645,2623.9148936170213,2472.7659574468084,3342.6666666666665,-19.30646022991039,-12.279253553123331,"{""type"":""Point"",""coordinates"":[77.16416989697801,29.780305019927596]}"
4702,3700.8125,3130.625,2301.65625,3630.375,-17.096626298574446,-10.36478977809524,"{""type"":""Point"",""coordinates"":[81.78146326979441,27.910587782609312]}"
4703,3599.8285714285716,2980.3714285714286,2363.5714285714284,3827.2571428571428,-18.218540529301976,-10.183459101588939,"{""type"":""Point"",""coordinates"":[83.18421197281727,25.323392996382847]}"
4704,3323.0476190476193,2627.6428571428573,1970.452380952381,3707.5238095238096,-15.672112391492634,-9.501818094850957,"{""type"":""Point"",""coordinates"":[78.80816999316146,29.098425448272355]}"
4705,3686.767441860465,3020.6279069767443,2198.2093023255816,3975.1162790697676,-16.688956591528736,-9.999933903182667,"{""type"":""Point"",""coordinates"":[78.84191515529055,28.353509956364274]}"
4706,3696.1428571428573,2965.9142857142856,2239.114285714286,4021.342857142857,-16.770944284382008,-9.19280545464184,"{""type"":""Point"",""coordinates"":[83.1859071524494,25.745953483003674]}"
4707,4620.540540540541,3909.6486486486488,2692.3783783783783,4095.2702702702704,-17.95818656947319,-10.935564377218304,"{""type"":""Point"",""coordinates"":[82.53984527725805,24.88600812040221]}"
4708,3528.9718309859154,2838.0985915492956,2255.7323943661972,3975.1830985915494,-17.588657689041664,-9.724559094622226,"{""type"":""Point"",""coordinates"":[83.36778549725521,25.273725142074337]}"
4709,3943.875,3047.03125,2107.75,3821.53125,-17.037039486261882,-10.601432117482423,"{""type"":""Point"",""coordinates"":[83.39555970065427,26.88337932131731]}"
4710,3405.1052631578946,2802.9736842105262,2084.815789473684,3805.1315789473683,-17.91249528287876,-10.385649542262836,"{""type"":""Point"",""coordinates"":[79.21744323581426,28.25914428393549]}"
4711,2505.3636363636365,1770.1515151515152,1464.7727272727273,3401.0454545454545,-15.154717740359658,-8.424153001112352,"{""type"":""Point"",""coordinates"":[80.42852206342232,28.36738743500495]}"
4712,3874.0967741935483,3278.8064516129034,2379.7580645161293,3941.983870967742,-17.4931835835303,-10.787989884251502,"{""type"":""Point"",""coordinates"":[82.95446648581489,26.9434547143561]}"
4713,3673.544117647059,3061.5,2309.735294117647,4070.926470588235,-16.718935381157007,-9.780218329725448,"{""type"":""Point"",""coordinates"":[80.34203310307703,26.69424477252186]}"
4714,3494.6774193548385,2940.2580645161293,2308.5,3680.548387096774,-17.649501794693403,-10.875604546256715,"{""type"":""Point"",""coordinates"":[82.65763898312812,26.64963124172166]}"
4715,3609.125,2942.8125,2168.375,3566.78125,-17.307734395834178,-10.351434653504919,"{""type"":""Point"",""coordinates"":[83.62568745095052,26.565605329394984]}"
